ID,Gender,Car,Realty,Children,Salary,Income_Type,Education,Family_Status,House_Type,AGE,EXPERIENCE,Occupation_Type,Family_Size,Risk,ACCOUNT_DURATION
5056006,0,1,1,0,202500,2,1,1,0,38.8,7.3,3,1,0,43
5056007,0,1,1,0,202500,2,1,1,0,38.8,7.3,3,1,0,26
5056009,0,1,1,0,112500,2,2,0,0,46.5,2,5,2,0,51
5056011,1,0,0,3,58500,2,2,0,3,44,2.9,8,5,0,50
5056012,0,0,1,0,90000,0,2,0,0,66.3,0,12,2,0,38
5056013,0,0,1,0,90000,0,2,0,0,66.3,0,12,2,0,42
5056014,0,0,1,0,90000,0,2,0,0,66.3,0,12,2,0,3
5056015,1,1,1,2,202500,2,1,0,0,50.1,5.9,10,4,0,44
5056016,0,0,1,0,157500,0,2,0,0,59.7,0,12,2,1,15
5056017,1,1,0,0,157500,2,2,0,0,56.6,0.5,4,2,0,32
5056019,0,0,1,0,90000,2,2,1,0,50.8,3.3,3,1,0,27
5056020,0,0,0,0,121500,2,2,0,0,44.1,9,12,2,0,22
5056021,0,0,1,1,90000,2,1,0,0,37.1,9.2,1,3,0,20
5056022,0,0,1,0,103500,0,2,1,0,51.7,0,12,1,0,8
5056023,0,0,1,0,112500,0,2,1,0,59.7,0,12,1,0,29
5056025,0,0,1,0,117000,2,2,1,0,39.2,7.12,8,1,0,6
5056027,0,1,1,0,360000,2,2,1,0,29,1.6,11,1,0,11
5056028,0,1,1,0,360000,2,2,1,0,29,1.6,11,1,0,4
5056029,0,1,1,0,360000,2,2,1,0,29,1.6,11,1,0,22
5056030,0,0,1,0,121500,2,1,0,2,23,1.1,15,2,0,11
5056031,0,0,0,0,112500,2,2,0,0,55,8.1,15,2,0,41
5056032,1,1,1,0,225000,2,2,0,0,47.5,1.6,8,2,0,22
5056033,0,0,1,1,90000,2,2,1,0,43.7,13.9,15,2,0,37
5056034,0,0,1,0,135000,2,2,0,0,31.7,6.5,15,2,0,20
5056035,0,0,0,0,157500,2,2,0,0,49.11,12.6,8,2,0,53
5056036,0,0,0,0,157500,2,2,0,0,49.11,12.6,8,2,0,13
5056039,0,0,0,0,157500,2,2,0,0,49.11,12.6,8,2,0,51
5056042,0,0,1,0,45000,2,2,1,0,47.3,2.4,15,1,0,13
5056043,0,1,1,0,225000,2,2,1,0,45.11,15.1,8,1,0,51
5056046,0,1,1,0,225000,2,2,1,0,45.11,15.1,8,1,0,37
5056045,0,1,1,1,112500,2,2,1,0,31.11,1.7,8,2,0,9
5056047,0,0,0,0,126000,2,1,0,0,41.8,19.475,3,2,0,26
5056048,0,0,0,0,126000,2,1,0,0,41.8,19.475,3,2,0,11
5056049,0,0,1,0,121500,2,2,0,0,59.1,3.7,12,2,0,33
5056050,0,0,1,0,121500,2,2,0,0,59.1,3.7,12,2,0,7
5056051,0,1,1,0,112500,2,2,0,0,56.9,19.475,3,2,0,35
5056053,1,1,0,1,225000,2,1,0,0,36.1,8.6,10,3,0,33
5056055,1,1,0,1,225000,2,1,0,0,36.1,8.6,10,3,0,17
5056056,1,1,1,0,135000,2,2,0,0,51.6,10.6,8,2,0,18
5056058,0,0,1,1,337500,2,2,1,0,36.8,3,15,2,0,5
5056059,0,1,1,0,112500,0,2,0,0,64.7,0,12,2,0,6
5056061,1,0,0,0,112500,2,2,0,0,31.7,2.6,12,2,0,42
5056063,0,1,1,0,76500,0,2,1,0,64.3,0,12,1,0,9
5056070,0,0,1,0,157500,2,2,0,0,38.6,2.1,8,2,0,27
5056071,0,0,1,0,157500,2,2,0,0,38.6,2.1,8,2,0,9
5056072,1,1,1,0,157500,0,1,0,0,67.12,0,12,2,0,52
5056073,1,1,1,0,157500,0,1,0,0,67.12,0,12,2,0,3
5056074,1,1,1,0,202500,2,2,0,0,53.2,9.1,12,2,0,50
5056075,0,0,1,0,247500,2,2,0,3,35.1,2.1,12,2,0,61
5056076,0,1,0,2,144000,2,2,0,0,41.6,5.3,2,4,0,11
5056077,1,1,1,0,90000,2,2,0,0,33.3,4.2,3,2,0,36
5056079,0,0,1,0,126000,2,2,1,0,32.12,6.3,3,1,0,31
5056081,1,1,1,0,261000,2,1,1,0,59.1,15.5,4,1,0,43
5056082,0,0,0,1,180000,2,1,0,0,31.1,10.3,8,3,1,52
5056084,0,0,1,3,180000,2,1,0,0,43.1,19.475,3,5,0,13
5056085,0,0,1,3,180000,2,1,0,0,43.1,19.475,3,5,0,37
5056087,0,0,1,3,180000,2,1,0,0,43.1,19.475,3,5,0,8
5056090,0,0,1,3,180000,2,1,0,0,43.1,19.475,3,5,0,3
5056092,0,0,1,3,180000,2,1,0,0,43.1,19.475,3,5,0,2
5056095,0,0,1,0,112500,0,2,0,0,62.1,0,12,2,0,33
5056096,0,0,1,0,112500,0,2,0,0,62.1,0,12,2,0,40
5056097,0,0,1,0,112500,0,2,0,0,62.1,0,12,2,0,25
5056098,0,0,1,0,112500,0,2,0,0,62.1,0,12,2,0,32
5056102,0,1,0,1,380250,2,1,0,0,43.11,0.5,15,3,0,53
5056103,0,0,1,0,117000,2,2,1,3,56.5,1.7,3,1,0,37
5056107,0,0,1,0,117000,2,2,1,3,56.5,1.7,3,1,0,30
5056111,0,0,0,2,99000,2,2,0,0,39.4,12.9,1,4,0,39
5056112,0,0,0,2,99000,2,2,0,0,39.4,12.9,1,4,0,38
5056113,0,0,0,2,99000,2,2,0,0,39.4,12.9,1,4,0,50
5056116,0,0,0,2,99000,2,2,0,0,39.4,12.9,1,4,0,33
5056117,1,1,1,0,270000,2,1,0,0,48.6,19.475,10,2,0,32
5056122,0,0,1,0,67500,0,2,0,0,66.7,0,12,2,0,25
5056123,0,0,1,0,67500,0,2,0,0,66.7,0,12,2,0,2
5056127,1,0,1,0,117000,2,2,0,0,48.1,14.1,8,2,0,10
5056128,1,0,1,0,117000,2,2,0,0,48.1,14.1,8,2,0,39
5056129,1,0,1,0,117000,2,2,0,0,48.1,14.1,8,2,0,54
5056130,0,0,1,0,135000,2,2,1,3,35.4,4.7,8,1,0,2
5056131,0,0,1,0,135000,2,2,1,3,35.4,4.7,8,1,0,1
5056132,0,1,1,0,108000,2,2,0,0,55,19.475,9,2,0,6
5056134,1,1,1,0,202500,2,1,0,0,47.2,2.4,17,2,0,26
5056135,1,1,1,0,202500,2,1,0,0,47.2,2.4,17,2,0,16
5056137,1,1,1,0,202500,2,1,0,0,47.2,2.4,17,2,0,28
5056138,1,1,1,0,202500,2,1,0,0,47.2,2.4,17,2,0,20
5056139,1,1,1,0,202500,2,1,0,0,47.2,2.4,17,2,0,13
5056142,1,1,0,0,157500,2,2,0,0,64.2,19.475,8,2,0,29
5056143,1,1,0,0,157500,2,2,0,0,64.2,19.475,8,2,0,39
5056144,1,1,0,0,157500,2,2,0,0,64.2,19.475,8,2,0,32
5056147,1,1,0,0,157500,2,2,0,0,64.2,19.475,8,2,0,13
5056149,1,1,0,0,157500,2,2,0,0,64.2,19.475,8,2,0,41
5056151,1,1,1,0,180000,2,2,0,0,41.2,3.1,10,2,0,20
5056152,1,1,1,0,180000,2,2,0,0,41.2,3.1,10,2,0,36
5056153,1,1,1,0,180000,2,2,0,0,41.2,3.1,10,2,0,17
5056155,1,1,1,0,180000,2,2,0,0,41.2,3.1,10,2,0,19
5056159,0,0,1,0,216000,2,2,0,0,49.6,17.1,6,2,0,54
5056160,0,0,1,0,216000,2,2,0,0,49.6,17.1,6,2,0,32
5056163,0,0,1,0,216000,2,2,0,0,49.6,17.1,6,2,0,53
5056165,0,0,0,0,208350,0,1,0,0,59.8,0,12,2,0,40
5056166,0,0,0,0,208350,0,1,0,0,59.8,0,12,2,0,10
5056167,0,0,0,0,208350,0,1,0,0,59.8,0,12,2,0,17
5056169,0,0,0,0,208350,0,1,0,0,59.8,0,12,2,0,4
5056175,0,0,1,2,85500,2,2,0,0,27.7,0.8,15,4,0,5
5056176,0,0,1,2,85500,2,2,0,0,27.7,0.8,15,4,0,4
5056177,0,0,1,2,85500,2,2,0,0,27.7,0.8,15,4,0,3
5056178,0,0,1,0,202500,2,1,0,0,26.5,0.7,12,2,0,24
5056179,0,0,1,0,202500,2,1,0,0,26.5,0.7,12,2,0,13
5056180,0,0,1,0,202500,2,1,0,0,26.5,0.7,12,2,0,16
5056183,0,0,1,0,202500,2,1,0,0,26.5,0.7,12,2,0,2
5056184,0,0,1,0,38700,2,2,0,0,48.4,19.475,12,2,0,14
5056185,0,0,1,0,157500,2,2,0,0,38.8,5.9,12,2,0,13
5056186,1,0,1,0,157500,2,2,0,0,27.5,2.2,8,2,0,24
5056187,1,0,1,0,157500,2,2,0,0,27.5,2.2,8,2,0,16
5056188,1,0,1,0,157500,2,2,0,0,27.5,2.2,8,2,0,10
5056189,1,0,1,0,157500,2,2,0,0,27.5,2.2,8,2,0,15
5056192,0,0,1,0,144000,0,2,0,0,54.8,0,12,2,0,18
5056193,0,0,1,0,144000,0,2,0,0,54.8,0,12,2,0,22
5056194,0,0,1,0,144000,0,2,0,0,54.8,0,12,2,0,10
5056200,0,1,1,0,157500,2,1,0,0,59.11,4.1,6,2,0,53
5056201,0,1,1,0,157500,2,1,0,0,59.11,4.1,6,2,0,59
5056202,0,1,1,0,157500,2,1,0,0,59.11,4.1,6,2,0,17
5056203,0,1,1,0,157500,2,1,0,0,59.11,4.1,6,2,0,4
5056210,0,0,0,1,180000,2,2,0,3,29.6,7.1,12,3,0,42
5056216,0,0,0,1,180000,2,2,0,3,29.6,7.1,12,3,0,48
5056218,0,0,0,1,180000,2,2,0,3,29.6,7.1,12,3,0,12
5056219,0,0,0,1,180000,2,2,0,3,29.6,7.1,12,3,0,5
5056222,0,0,0,1,180000,2,2,0,3,29.6,7.1,12,3,0,13
5056224,0,0,0,1,180000,2,2,0,3,29.6,7.1,12,3,0,49
5056225,0,0,0,1,180000,2,2,0,3,29.6,7.1,12,3,0,53
5056226,0,0,0,1,180000,2,2,0,3,29.6,7.1,12,3,0,17
5056227,0,0,1,0,40500,2,2,0,0,34.1,13.6,1,2,0,27
5056228,0,0,1,0,40500,2,2,0,0,34.1,13.6,1,2,0,37
5056229,0,0,1,0,40500,2,2,0,0,34.1,13.6,1,2,0,41
5056230,0,0,1,0,40500,2,2,0,0,34.1,13.6,1,2,0,11
5056231,0,0,1,0,40500,2,2,0,0,34.1,13.6,1,2,0,28
5056235,0,0,1,0,40500,2,2,0,0,34.1,13.6,1,2,0,44
5056237,0,0,1,0,40500,2,2,0,0,34.1,13.6,1,2,0,30
5056238,0,0,1,0,40500,2,2,0,0,34.1,13.6,1,2,0,4
5058244,0,0,1,0,90000,2,1,0,0,35.2,1.5,3,2,0,9
5058246,0,0,1,0,90000,2,1,0,0,35.2,1.5,3,2,0,4
5058247,0,0,1,0,90000,2,1,0,0,35.2,1.5,3,2,0,3
5058250,0,0,1,0,90000,2,1,0,0,35.2,1.5,3,2,0,2
5058251,0,0,1,0,90000,2,1,0,0,35.2,1.5,3,2,0,17
5058252,0,0,1,0,90000,2,1,0,0,35.2,1.5,3,2,0,18
5058254,1,0,1,1,157500,2,2,0,0,23.5,1.1,3,3,0,13
5058255,1,0,1,1,157500,2,2,0,0,23.5,1.1,3,3,0,18
5058256,1,0,1,1,157500,2,2,0,0,23.5,1.1,3,3,0,28
5058257,1,0,0,1,225000,2,2,0,3,48.11,5.2,4,3,0,22
5058258,1,0,0,1,225000,2,2,0,3,48.11,5.2,4,3,0,14
5058259,1,0,0,1,225000,2,2,0,3,48.11,5.2,4,3,0,29
5058260,1,0,0,1,225000,2,2,0,3,48.11,5.2,4,3,0,2
5058261,1,0,0,1,225000,2,2,0,3,48.11,5.2,4,3,0,7
5058264,1,0,0,1,225000,2,2,0,3,48.11,5.2,4,3,0,26
5058265,1,0,0,1,225000,2,2,0,3,48.11,5.2,4,3,0,6
5058266,1,0,0,1,225000,2,2,0,3,48.11,5.2,4,3,0,8
5058267,1,0,0,1,225000,2,2,0,3,48.11,5.2,4,3,0,10
5058268,1,0,0,1,225000,2,2,0,3,48.11,5.2,4,3,0,18
5058270,0,0,1,0,135000,2,2,0,0,53.8,11.9,9,2,0,15
5058271,0,0,1,0,135000,2,2,0,0,53.8,11.9,9,2,0,9
5058273,0,0,1,0,135000,2,2,0,0,53.8,11.9,9,2,0,18
5058274,0,0,1,0,306000,2,1,0,0,40.9,9.5,12,2,0,46
5058276,0,0,1,0,306000,2,1,0,0,40.9,9.5,12,2,0,9
5058280,0,0,1,0,306000,2,1,0,0,40.9,9.5,12,2,0,52
5058282,0,0,1,0,306000,2,1,0,0,40.9,9.5,12,2,0,31
5058284,0,0,1,0,306000,2,1,0,0,40.9,9.5,12,2,0,29
5058285,0,0,1,0,306000,2,1,0,0,40.9,9.5,12,2,0,37
5058286,0,0,1,0,306000,2,1,0,0,40.9,9.5,12,2,0,23
5058290,0,0,1,0,288000,2,2,1,0,44.4,0.3,13,1,0,11
5058291,0,0,1,0,288000,2,2,1,0,44.4,0.3,13,1,0,17
5058292,0,0,1,0,288000,2,2,1,0,44.4,0.3,13,1,0,8
5058293,0,0,1,0,288000,2,2,1,0,44.4,0.3,13,1,0,18
5058296,0,1,1,0,162000,2,1,0,0,48.1,4.8,10,2,0,34
5058297,0,1,1,0,162000,2,1,0,0,48.1,4.8,10,2,0,22
5058298,0,0,1,0,135000,0,2,1,0,63.5,0,12,1,0,7
5058299,0,0,1,0,135000,0,2,1,0,63.5,0,12,1,0,35
5058300,0,0,1,0,135000,0,2,1,0,63.5,0,12,1,0,47
5058301,0,0,1,0,135000,0,2,1,0,63.5,0,12,1,0,15
5058302,0,0,1,0,135000,0,2,1,0,63.5,0,12,1,0,32
5058305,0,0,1,0,103500,2,2,0,0,61.6,19.475,10,2,0,10
5058306,0,0,1,0,103500,2,2,0,0,61.6,19.475,10,2,0,5
5112591,0,0,1,0,103500,2,2,0,0,61.6,19.475,10,2,0,14
5112592,0,0,1,0,103500,2,2,0,0,61.6,19.475,10,2,0,15
5112593,0,0,1,0,103500,2,2,0,0,61.6,19.475,10,2,0,41
5112594,0,0,1,0,103500,2,2,0,0,61.6,19.475,10,2,0,45
5112597,0,0,1,0,103500,2,2,0,0,61.6,19.475,10,2,0,2
5112598,0,0,1,0,103500,2,2,0,0,61.6,19.475,10,2,0,11
5112599,0,0,1,0,103500,2,2,0,0,61.6,19.475,10,2,0,20
5112600,0,0,1,0,103500,2,2,0,0,61.6,19.475,10,2,0,25
5112601,0,0,1,0,103500,2,2,0,0,61.6,19.475,10,2,0,18
5112604,0,0,1,0,103500,2,2,0,0,61.6,19.475,10,2,0,17
5058307,1,1,1,0,202500,2,2,1,0,27.4,1.2,4,1,0,7
5058309,1,1,1,0,202500,2,2,1,0,27.4,1.2,4,1,0,21
5058315,0,0,1,0,135000,0,1,1,0,56.8,0,12,1,0,20
5058316,0,0,1,0,247500,2,2,0,0,47,18.7,8,2,0,31
5058317,0,0,1,0,247500,2,2,0,0,47,18.7,8,2,0,2
5058318,0,0,1,0,247500,2,2,0,0,47,18.7,8,2,0,18
5058321,1,1,1,0,180000,2,2,0,0,29.11,3.9,12,2,0,13
5058322,0,0,1,0,49500,0,2,0,0,59.7,0,12,2,0,26
5058323,0,0,1,0,49500,0,2,0,0,59.7,0,12,2,0,12
5058324,0,0,1,0,49500,0,2,0,0,59.7,0,12,2,0,30
5058325,0,0,1,0,49500,0,2,0,0,59.7,0,12,2,0,21
5058326,0,0,1,0,49500,0,2,0,0,59.7,0,12,2,0,20
5058327,0,0,1,0,99000,0,2,0,0,58.11,0,12,2,0,14
5058328,0,0,1,0,99000,0,2,0,0,58.11,0,12,2,0,38
5058329,0,0,1,0,99000,0,2,0,0,58.11,0,12,2,0,13
5058330,0,0,1,0,99000,0,2,0,0,58.11,0,12,2,0,15
5058335,0,0,1,0,63000,2,2,0,0,54.6,4.3,6,2,0,9
5058336,0,0,1,0,63000,2,2,0,0,54.6,4.3,6,2,0,46
5058338,0,0,1,0,63000,2,2,0,0,54.6,4.3,6,2,0,60
5058339,0,0,1,0,63000,2,2,0,0,54.6,4.3,6,2,0,5
5058342,0,0,1,0,63000,2,2,0,0,54.6,4.3,6,2,0,25
5058343,0,0,1,0,63000,2,2,0,0,54.6,4.3,6,2,0,12
5058344,0,0,1,0,63000,2,2,0,0,54.6,4.3,6,2,0,10
5058345,0,0,1,0,99000,0,1,1,0,67.5,0,12,1,1,56
5058351,0,0,1,0,99000,0,1,1,0,67.5,0,12,1,0,21
5058353,0,0,1,0,99000,0,1,1,0,67.5,0,12,1,0,7
5058355,0,0,0,0,135000,2,2,0,0,27.1,5.6,8,2,0,10
5058356,0,0,0,0,135000,2,2,0,0,27.1,5.6,8,2,0,52
5058357,0,0,0,0,135000,2,2,0,0,27.1,5.6,8,2,0,2
5058358,1,1,0,0,380250,2,2,1,2,28.9,4.8,15,1,0,14
5058359,1,1,0,0,380250,2,2,1,2,28.9,4.8,15,1,0,11
5058360,1,1,0,0,380250,2,2,1,2,28.9,4.8,15,1,0,13
5058362,0,0,1,0,157500,0,2,0,0,63.5,0,12,2,0,4
5058363,0,0,1,0,157500,0,2,0,0,63.5,0,12,2,0,30
5058364,0,0,1,0,157500,0,2,0,0,63.5,0,12,2,0,26
5058365,0,0,1,0,108000,0,2,1,0,58.1,0,12,1,0,10
5058366,0,0,0,0,90000,0,2,1,1,55.1,0,12,1,1,52
5058369,0,0,1,0,117000,2,2,0,0,47.1,0.11,12,2,0,61
5058371,0,0,1,0,117000,2,2,0,0,47.1,0.11,12,2,0,55
5058372,0,0,1,0,117000,2,2,0,0,47.1,0.11,12,2,0,5
5058373,0,0,1,1,225000,2,1,0,0,31.7,2.11,4,3,0,19
5058374,0,0,1,1,225000,2,1,0,0,31.7,2.11,4,3,0,30
5058375,0,0,1,1,225000,2,1,0,0,31.7,2.11,4,3,0,37
5058376,0,0,1,1,225000,2,1,0,0,31.7,2.11,4,3,0,8
5058378,0,0,0,0,121500,2,2,0,0,49.4,19.475,8,2,0,13
5058381,0,0,0,0,121500,2,2,0,0,49.4,19.475,8,2,0,8
5058382,0,0,0,0,112500,2,1,1,0,25.1,0.4,3,1,0,7
5058383,1,0,1,0,166500,0,2,0,0,57.7,0,12,2,0,15
5058384,1,0,1,0,166500,0,2,0,0,57.7,0,12,2,0,52
5058385,1,0,1,0,166500,0,2,0,0,57.7,0,12,2,0,37
5058386,1,0,1,0,166500,0,2,0,0,57.7,0,12,2,0,20
5058387,1,0,1,0,166500,0,2,0,0,57.7,0,12,2,0,16
5058390,0,0,1,0,81000,2,2,0,0,41.11,3.7,12,2,0,11
5058392,0,0,1,0,112500,0,2,1,0,52.12,0,12,1,0,37
5058393,1,0,1,0,121500,0,1,0,0,58.8,0,12,2,0,12
5058394,1,0,1,0,121500,0,1,0,0,58.8,0,12,2,0,11
5058395,1,0,1,0,121500,0,1,0,0,58.8,0,12,2,0,37
5058396,0,0,1,0,54000,2,2,0,0,51.1,19.475,12,2,0,18
5058397,0,0,1,0,54000,2,2,0,0,51.1,19.475,12,2,0,10
5058399,0,0,1,0,54000,2,2,0,0,51.1,19.475,12,2,0,17
5058400,0,0,1,0,54000,2,2,0,0,51.1,19.475,12,2,0,11
5058405,1,1,1,0,247500,2,1,0,0,35.2,7.1,10,2,0,5
5058406,1,1,1,0,247500,2,1,0,0,35.2,7.1,10,2,0,14
5058407,1,1,1,0,247500,2,1,0,0,35.2,7.1,10,2,0,47
5058408,1,1,1,0,247500,2,1,0,0,35.2,7.1,10,2,0,31
5058409,1,1,1,0,247500,2,1,0,0,35.2,7.1,10,2,0,12
5058411,1,1,0,0,270000,2,1,1,3,29.8,2.11,12,1,0,19
5058412,1,1,0,0,270000,2,1,1,3,29.8,2.11,12,1,0,4
5058414,0,0,1,1,108000,2,2,0,0,38.5,8.11,3,3,0,13
5058415,0,0,1,1,108000,2,2,0,0,38.5,8.11,3,3,0,16
5058416,0,0,1,1,108000,2,2,0,0,38.5,8.11,3,3,0,37
5058418,0,0,1,1,108000,2,2,0,0,38.5,8.11,3,3,0,20
5058422,0,0,1,1,108000,2,2,0,0,38.5,8.11,3,3,0,53
5058424,0,0,1,1,108000,2,2,0,0,38.5,8.11,3,3,0,36
5058428,0,1,0,1,315000,2,1,0,0,39.8,6.1,0,3,0,27
5058430,0,1,0,1,315000,2,1,0,0,39.8,6.1,0,3,0,28
5058433,0,1,0,1,315000,2,1,0,0,39.8,6.1,0,3,0,26
5058434,0,1,0,1,315000,2,1,0,0,39.8,6.1,0,3,0,22
5058435,0,1,1,0,135000,2,1,0,0,57.3,0.3,15,2,0,8
5058436,0,1,1,0,135000,2,1,0,0,57.3,0.3,15,2,0,3
5058441,0,1,1,3,90000,0,2,1,0,64.1,0,12,4,0,5
5058450,0,0,1,0,85500,2,2,0,0,38,6.8,3,2,0,44
5058451,0,0,1,0,157500,2,1,0,0,47.7,6.7,10,2,0,15
5058452,0,0,1,0,157500,2,1,0,0,47.7,6.7,10,2,0,8
5058453,0,0,1,0,157500,2,1,0,0,47.7,6.7,10,2,0,39
5058460,0,0,1,2,225000,2,2,0,0,34.2,4.11,8,4,0,38
5058461,0,0,1,2,225000,2,2,0,0,34.2,4.11,8,4,0,53
5058462,0,0,1,2,225000,2,2,0,0,34.2,4.11,8,4,0,17
5058464,0,0,1,2,225000,2,2,0,0,34.2,4.11,8,4,0,15
5058466,0,0,1,2,225000,2,2,0,0,34.2,4.11,8,4,0,30
5058468,1,0,1,1,157500,2,2,0,0,27.11,2.4,17,3,0,43
5058469,1,0,1,1,157500,2,2,0,0,27.11,2.4,17,3,0,50
5058471,1,0,1,1,157500,2,2,0,0,27.11,2.4,17,3,0,7
5058474,1,1,1,0,225000,0,1,1,0,56.8,0,12,1,0,12
5058475,1,1,1,0,225000,0,1,1,0,56.8,0,12,1,0,9
5058477,1,1,1,0,225000,0,1,1,0,56.8,0,12,1,0,32
5058482,1,1,1,0,225000,0,1,1,0,56.8,0,12,1,0,15
5058483,1,1,1,0,225000,0,1,1,0,56.8,0,12,1,0,14
5058484,1,0,0,0,270000,2,2,1,0,41.8,3.7,4,1,0,12
5058485,1,0,0,0,270000,2,2,1,0,41.8,3.7,4,1,0,19
5058486,1,0,0,0,270000,2,2,1,0,41.8,3.7,4,1,0,11
5058488,1,0,0,0,270000,2,2,1,0,41.8,3.7,4,1,0,22
5058494,1,0,0,0,270000,2,2,1,0,41.8,3.7,4,1,0,3
5058495,0,0,1,0,148500,0,2,0,0,62.4,0,12,2,0,44
5058499,0,0,1,0,148500,0,2,0,0,62.4,0,12,2,0,28
5058500,0,0,1,0,148500,0,2,0,0,62.4,0,12,2,0,41
5058502,0,0,1,0,148500,0,2,0,0,62.4,0,12,2,0,3
5058504,0,0,1,0,148500,0,2,0,0,62.4,0,12,2,0,15
5058506,0,0,1,0,148500,0,2,0,0,62.4,0,12,2,0,11
5058511,0,0,1,0,148500,0,2,0,0,62.4,0,12,2,0,14
5058513,1,0,1,1,180000,2,2,0,0,23.1,2.8,4,3,0,3
5058514,1,0,1,1,180000,2,2,0,0,23.1,2.8,4,3,0,29
5058515,0,0,0,0,81000,2,2,0,0,53.11,19.475,4,2,0,38
5058521,0,0,1,0,380250,2,2,0,3,39.11,9.3,8,2,0,21
5058522,0,0,1,0,380250,2,2,0,3,39.11,9.3,8,2,0,25
5058526,0,0,1,0,112500,0,2,0,0,59.1,0,12,2,0,48
5058527,1,0,0,0,380250,2,2,1,1,25.3,1.4,15,1,0,22
5058528,1,0,0,0,380250,2,2,1,1,25.3,1.4,15,1,0,5
5058533,0,0,1,0,90000,0,2,0,0,58.11,0,12,2,0,28
5058534,0,0,1,0,90000,0,2,0,0,58.11,0,12,2,0,12
5058540,0,0,1,0,90000,0,2,0,0,58.11,0,12,2,0,5
5058541,1,1,1,0,135000,0,2,0,0,64.6,0,12,2,0,28
5058542,1,1,1,0,135000,0,2,0,0,64.6,0,12,2,0,50
5058543,1,1,1,0,135000,0,2,0,0,64.6,0,12,2,0,54
5058547,0,0,1,0,225000,2,2,1,0,43.7,14.8,13,1,0,14
5058548,0,0,1,0,225000,2,2,1,0,43.7,14.8,13,1,0,9
5058549,0,0,1,0,135000,2,1,1,0,54.2,10,10,1,0,7
5058550,0,0,1,0,135000,2,1,1,0,54.2,10,10,1,0,6
5058551,1,1,1,0,135000,2,1,1,0,27.1,3.2,8,1,0,17
5058554,0,1,1,0,135000,0,2,0,0,63.6,0,12,2,0,20
5058555,0,1,1,0,135000,0,2,0,0,63.6,0,12,2,0,32
5058556,0,1,1,0,135000,0,2,0,0,63.6,0,12,2,0,13
5061065,1,1,0,0,256500,0,1,0,0,60,0,12,2,0,33
5061066,1,1,0,0,256500,0,1,0,0,60,0,12,2,0,39
5061067,1,1,0,0,256500,0,1,0,0,60,0,12,2,0,15
5061068,1,1,0,0,256500,0,1,0,0,60,0,12,2,0,6
5061069,1,1,0,0,256500,0,1,0,0,60,0,12,2,0,17
5061072,0,0,0,0,90000,2,2,0,0,42.1,0.5,15,2,0,21
5061073,1,0,0,0,90000,2,2,0,0,53.6,0.8,8,2,0,7
5061074,1,1,0,0,157500,2,2,0,0,40.1,8.1,12,2,0,24
5061075,1,1,0,0,157500,2,2,0,0,40.1,8.1,12,2,0,33
5061076,1,1,0,0,157500,2,2,0,0,40.1,8.1,12,2,0,59
5061080,1,0,0,0,270000,2,1,0,0,29.4,6.1,12,2,0,53
5061081,1,0,0,0,270000,2,1,0,0,29.4,6.1,12,2,0,3
5061082,1,0,0,0,270000,2,1,0,0,29.4,6.1,12,2,0,21
5061083,0,0,0,0,157500,2,2,1,0,55.9,18.3,1,1,0,20
5061084,0,0,0,0,157500,2,2,1,0,55.9,18.3,1,1,0,22
5061085,0,0,0,0,139500,2,2,1,0,25.11,2.1,3,1,0,46
5061086,0,1,0,3,135000,2,2,0,0,30.5,8.1,15,5,0,44
5061087,0,1,0,3,135000,2,2,0,0,30.5,8.1,15,5,0,6
5061088,0,1,0,3,135000,2,2,0,0,30.5,8.1,15,5,0,16
5061089,0,1,0,3,135000,2,2,0,0,30.5,8.1,15,5,0,37
5061091,0,1,0,3,135000,2,2,0,0,30.5,8.1,15,5,1,56
5061094,0,0,1,1,180000,2,2,0,0,41,18.6,8,3,0,35
5061095,0,0,1,1,180000,2,2,0,0,41,18.6,8,3,0,6
5061099,1,1,1,0,112500,2,2,1,0,26.2,4.3,2,1,0,30
5061100,1,1,1,0,112500,2,2,1,0,26.2,4.3,2,1,0,48
5061101,1,1,1,0,112500,2,2,1,0,26.2,4.3,2,1,0,9
5061102,1,1,0,2,139500,2,2,0,0,35.7,4.4,3,4,0,18
5061103,1,1,0,2,139500,2,2,0,0,35.7,4.4,3,4,0,22
5061106,1,1,1,1,247500,2,2,0,0,43.2,10.11,3,3,0,22
5061107,1,1,1,1,247500,2,2,0,0,43.2,10.11,3,3,0,19
5061108,1,1,1,1,247500,2,2,0,0,43.2,10.11,3,3,0,33
5061109,1,1,1,1,247500,2,2,0,0,43.2,10.11,3,3,0,52
5061110,1,0,1,0,112500,2,1,0,0,54.9,15.3,17,2,0,21
5061111,1,0,1,0,112500,2,1,0,0,54.9,15.3,17,2,0,6
5061113,1,0,1,0,112500,2,1,0,0,54.9,15.3,17,2,0,33
5061114,1,0,1,0,112500,2,1,0,0,54.9,15.3,17,2,0,4
5061115,1,0,1,0,112500,2,1,0,0,54.9,15.3,17,2,0,40
5061116,1,0,1,0,112500,2,1,0,0,54.9,15.3,17,2,0,25
5061117,1,0,1,0,112500,2,1,0,0,54.9,15.3,17,2,0,28
5061119,1,0,1,0,112500,2,1,0,0,54.9,15.3,17,2,0,57
5061120,0,0,1,1,324000,2,1,0,0,36.11,13.1,10,3,0,43
5061123,0,0,1,1,324000,2,1,0,0,36.11,13.1,10,3,0,61
